timestamp,zone_id,metric,value,threshold,alert_status
2025-08-31 16:08:56,Z2-Chiller,temperature,3.7,2 to 4 °C,alert
2025-08-31 16:08:56,Z2-Chiller,humidity,81.43,70 to 80%,alert
2025-08-31 16:08:56,Z3-Produce,temperature,11.25,8 to 12 °C,normal
2025-08-31 16:08:56,Z3-Produce,humidity,93.27,80 to 95%,normal
2025-08-31 16:08:56,Z4-Pharma,temperature,-7.09,-5 to -2 °C,alert
2025-08-31 16:08:56,Z4-Pharma,humidity,53.9,50 to 60%,alert
2025-08-31 16:08:58,Z1-Freezer,temperature,-20.52,-22 to -18 °C,normal
2025-08-31 16:08:58,Z1-Freezer,humidity,61.65,50 to 70%,normal
2025-08-31 16:08:58,Z2-Chiller,temperature,3.22,2 to 4 °C,normal
2025-08-31 16:08:58,Z2-Chiller,humidity,72.24,70 to 80%,normal
2025-08-31 16:08:58,Z3-Produce,temperature,11.86,8 to 12 °C,alert
2025-08-31 16:08:58,Z3-Produce,humidity,77.89,80 to 95%,alert
2025-08-31 16:08:58,Z4-Pharma,temperature,-2.37,-5 to -2 °C,normal
2025-08-31 16:08:58,Z4-Pharma,humidity,51.51,50 to 60%,normal
2025-08-31 16:09:00,Z1-Freezer,temperature,-18.91,-22 to -18 °C,normal
2025-08-31 16:09:00,Z1-Freezer,humidity,66.85,50 to 70%,normal
2025-08-31 16:09:00,Z2-Chiller,temperature,3.52,2 to 4 °C,normal
2025-08-31 16:09:00,Z2-Chiller,humidity,75.93,70 to 80%,normal
2025-08-31 16:09:00,Z3-Produce,temperature,9.37,8 to 12 °C,normal
2025-08-31 16:09:00,Z3-Produce,humidity,93.38,80 to 95%,normal
2025-08-31 16:09:00,Z4-Pharma,temperature,-4.81,-5 to -2 °C,normal
2025-08-31 16:09:00,Z4-Pharma,humidity,51.67,50 to 60%,normal
2025-08-31 16:09:02,Z1-Freezer,temperature,-20.01,-22 to -18 °C,normal
2025-08-31 16:09:02,Z1-Freezer,humidity,64.19,50 to 70%,normal
2025-08-31 16:09:02,Z2-Chiller,temperature,3.02,2 to 4 °C,normal
2025-08-31 16:09:02,Z2-Chiller,humidity,72.36,70 to 80%,normal
2025-08-31 16:09:02,Z3-Produce,temperature,9.1,8 to 12 °C,normal
2025-08-31 16:09:02,Z3-Produce,humidity,94.53,80 to 95%,normal
2025-08-31 16:09:02,Z4-Pharma,temperature,-4.53,-5 to -2 °C,normal
2025-08-31 16:09:02,Z4-Pharma,humidity,51.43,50 to 60%,normal
2025-08-31 16:09:04,Z1-Freezer,temperature,-21.51,-22 to -18 °C,normal
2025-08-31 16:09:04,Z1-Freezer,humidity,60.01,50 to 70%,normal
2025-08-31 16:09:04,Z2-Chiller,temperature,3.87,2 to 4 °C,alert
2025-08-31 16:09:04,Z2-Chiller,humidity,81.54,70 to 80%,alert
2025-08-31 16:09:04,Z3-Produce,temperature,10.53,8 to 12 °C,normal
2025-08-31 16:09:04,Z3-Produce,humidity,90.19,80 to 95%,normal
2025-08-31 16:09:04,Z4-Pharma,temperature,-3.38,-5 to -2 °C,normal
2025-08-31 16:09:04,Z4-Pharma,humidity,56.21,50 to 60%,normal
2025-08-31 16:09:06,Z1-Freezer,temperature,-20.26,-22 to -18 °C,normal
2025-08-31 16:09:06,Z1-Freezer,humidity,68.44,50 to 70%,normal
2025-08-31 16:09:06,Z2-Chiller,temperature,2.48,2 to 4 °C,alert
2025-08-31 16:09:06,Z2-Chiller,humidity,69.05,70 to 80%,alert
2025-08-31 16:09:06,Z3-Produce,temperature,11.83,8 to 12 °C,normal
2025-08-31 16:09:06,Z3-Produce,humidity,89.31,80 to 95%,normal
2025-08-31 16:09:06,Z4-Pharma,temperature,0.46,-5 to -2 °C,alert
2025-08-31 16:09:06,Z4-Pharma,humidity,51.71,50 to 60%,alert
2025-08-31 16:09:08,Z1-Freezer,temperature,-19.62,-22 to -18 °C,normal
2025-08-31 16:09:08,Z1-Freezer,humidity,62.39,50 to 70%,normal
2025-08-31 16:09:08,Z2-Chiller,temperature,2.23,2 to 4 °C,normal
2025-08-31 16:09:08,Z2-Chiller,humidity,77.9,70 to 80%,normal
2025-08-31 16:09:08,Z3-Produce,temperature,8.08,8 to 12 °C,normal
2025-08-31 16:09:08,Z3-Produce,humidity,87.21,80 to 95%,normal
2025-08-31 16:09:08,Z4-Pharma,temperature,-5.67,-5 to -2 °C,alert
2025-08-31 16:09:08,Z4-Pharma,humidity,51.53,50 to 60%,alert
2025-08-31 16:09:10,Z1-Freezer,temperature,-22.95,-22 to -18 °C,alert
2025-08-31 16:09:10,Z1-Freezer,humidity,55.16,50 to 70%,alert
2025-08-31 16:09:10,Z2-Chiller,temperature,3.23,2 to 4 °C,normal
2025-08-31 16:09:10,Z2-Chiller,humidity,71.75,70 to 80%,normal
2025-08-31 16:09:10,Z3-Produce,temperature,11.65,8 to 12 °C,normal
2025-08-31 16:09:10,Z3-Produce,humidity,87.63,80 to 95%,normal
2025-08-31 16:09:10,Z4-Pharma,temperature,-2.1,-5 to -2 °C,normal
2025-08-31 16:09:10,Z4-Pharma,humidity,55.16,50 to 60%,normal
2025-08-31 16:09:12,Z1-Freezer,temperature,-15.17,-22 to -18 °C,alert
2025-08-31 16:09:12,Z1-Freezer,humidity,62.65,50 to 70%,alert
2025-08-31 16:09:12,Z2-Chiller,temperature,3.37,2 to 4 °C,normal
2025-08-31 16:09:12,Z2-Chiller,humidity,72.56,70 to 80%,normal
2025-08-31 16:09:12,Z3-Produce,temperature,11.5,8 to 12 °C,alert
2025-08-31 16:09:12,Z3-Produce,humidity,79.56,80 to 95%,alert
2025-08-31 16:09:12,Z4-Pharma,temperature,-4.79,-5 to -2 °C,normal
2025-08-31 16:09:12,Z4-Pharma,humidity,51.41,50 to 60%,normal
2025-08-31 16:09:14,Z1-Freezer,temperature,-24.83,-22 to -18 °C,alert
2025-08-31 16:09:14,Z1-Freezer,humidity,72.77,50 to 70%,alert
2025-08-31 16:09:14,Z2-Chiller,temperature,2.88,2 to 4 °C,normal
2025-08-31 16:09:14,Z2-Chiller,humidity,76.47,70 to 80%,normal
2025-08-31 16:09:14,Z3-Produce,temperature,9.96,8 to 12 °C,alert
2025-08-31 16:09:14,Z3-Produce,humidity,78.1,80 to 95%,alert
2025-08-31 16:09:14,Z4-Pharma,temperature,-4.51,-5 to -2 °C,normal
2025-08-31 16:09:14,Z4-Pharma,humidity,56.95,50 to 60%,normal
2025-08-31 16:09:16,Z1-Freezer,temperature,-18.72,-22 to -18 °C,normal
2025-08-31 16:09:16,Z1-Freezer,humidity,65.02,50 to 70%,normal
2025-08-31 16:09:16,Z2-Chiller,temperature,2.77,2 to 4 °C,normal
2025-08-31 16:09:16,Z2-Chiller,humidity,71.66,70 to 80%,normal
2025-08-31 16:09:16,Z3-Produce,temperature,10.69,8 to 12 °C,normal
2025-08-31 16:09:16,Z3-Produce,humidity,89.32,80 to 95%,normal
2025-08-31 16:09:16,Z4-Pharma,temperature,-3.34,-5 to -2 °C,normal
2025-08-31 16:09:16,Z4-Pharma,humidity,51.52,50 to 60%,normal
2025-08-31 16:09:18,Z1-Freezer,temperature,-19.89,-22 to -18 °C,normal
2025-08-31 16:09:18,Z1-Freezer,humidity,51.38,50 to 70%,normal
2025-08-31 16:09:18,Z2-Chiller,temperature,2.12,2 to 4 °C,normal
2025-08-31 16:09:18,Z2-Chiller,humidity,75.95,70 to 80%,normal
2025-08-31 16:09:18,Z3-Produce,temperature,11.27,8 to 12 °C,normal
2025-08-31 16:09:18,Z3-Produce,humidity,90.64,80 to 95%,normal
2025-08-31 16:09:18,Z4-Pharma,temperature,-3.76,-5 to -2 °C,normal
2025-08-31 16:09:18,Z4-Pharma,humidity,55.71,50 to 60%,normal
2025-08-31 16:09:20,Z1-Freezer,temperature,-18.19,-22 to -18 °C,normal
2025-08-31 16:09:20,Z1-Freezer,humidity,64.68,50 to 70%,normal
2025-08-31 16:09:20,Z2-Chiller,temperature,6.69,2 to 4 °C,alert
2025-08-31 16:09:20,Z2-Chiller,humidity,71.62,70 to 80%,alert
2025-08-31 16:09:20,Z3-Produce,temperature,10.7,8 to 12 °C,normal
2025-08-31 16:09:20,Z3-Produce,humidity,92.29,80 to 95%,normal
2025-08-31 16:09:20,Z4-Pharma,temperature,-4.57,-5 to -2 °C,normal
2025-08-31 16:09:20,Z4-Pharma,humidity,52.48,50 to 60%,normal
2025-08-31 16:09:22,Z1-Freezer,temperature,-18.81,-22 to -18 °C,normal
2025-08-31 16:09:22,Z1-Freezer,humidity,53.07,50 to 70%,normal
2025-08-31 16:09:22,Z2-Chiller,temperature,2.1,2 to 4 °C,alert
2025-08-31 16:09:22,Z2-Chiller,humidity,69.18,70 to 80%,alert
2025-08-31 16:09:22,Z3-Produce,temperature,13.33,8 to 12 °C,alert
2025-08-31 16:09:22,Z3-Produce,humidity,85.47,80 to 95%,alert
2025-08-31 16:09:22,Z4-Pharma,temperature,-4.99,-5 to -2 °C,normal
2025-08-31 16:09:22,Z4-Pharma,humidity,59.01,50 to 60%,normal
2025-08-31 16:09:24,Z1-Freezer,temperature,-21.22,-22 to -18 °C,normal
2025-08-31 16:09:24,Z1-Freezer,humidity,64.07,50 to 70%,normal
2025-08-31 16:09:24,Z2-Chiller,temperature,3.76,2 to 4 °C,normal
2025-08-31 16:09:24,Z2-Chiller,humidity,78.83,70 to 80%,normal
2025-08-31 16:09:24,Z3-Produce,temperature,8.57,8 to 12 °C,normal
2025-08-31 16:09:24,Z3-Produce,humidity,80.49,80 to 95%,normal
2025-08-31 16:09:24,Z4-Pharma,temperature,-2.94,-5 to -2 °C,normal
2025-08-31 16:09:24,Z4-Pharma,humidity,55.66,50 to 60%,normal
2025-08-31 16:09:26,Z1-Freezer,temperature,-19.26,-22 to -18 °C,normal
2025-08-31 16:09:26,Z1-Freezer,humidity,59.69,50 to 70%,normal
2025-08-31 16:09:26,Z2-Chiller,temperature,2.57,2 to 4 °C,normal
2025-08-31 16:09:26,Z2-Chiller,humidity,71.71,70 to 80%,normal
2025-08-31 16:09:26,Z3-Produce,temperature,8.11,8 to 12 °C,normal
2025-08-31 16:09:26,Z3-Produce,humidity,85.85,80 to 95%,normal
2025-08-31 16:09:26,Z4-Pharma,temperature,-3.54,-5 to -2 °C,alert
2025-08-31 16:09:26,Z4-Pharma,humidity,47.87,50 to 60%,alert
2025-08-31 16:09:28,Z1-Freezer,temperature,-21.13,-22 to -18 °C,normal
2025-08-31 16:09:28,Z1-Freezer,humidity,64.15,50 to 70%,normal
2025-08-31 16:09:28,Z2-Chiller,temperature,2.75,2 to 4 °C,normal
2025-08-31 16:09:28,Z2-Chiller,humidity,79.68,70 to 80%,normal
2025-08-31 16:09:28,Z3-Produce,temperature,14.2,8 to 12 °C,alert
2025-08-31 16:09:28,Z3-Produce,humidity,89.34,80 to 95%,alert
2025-08-31 16:09:28,Z4-Pharma,temperature,-4.87,-5 to -2 °C,normal
2025-08-31 16:09:28,Z4-Pharma,humidity,58.1,50 to 60%,normal
2025-08-31 16:09:30,Z1-Freezer,temperature,-20.31,-22 to -18 °C,normal
2025-08-31 16:09:30,Z1-Freezer,humidity,61.67,50 to 70%,normal
2025-08-31 16:09:30,Z2-Chiller,temperature,3.89,2 to 4 °C,normal
2025-08-31 16:09:30,Z2-Chiller,humidity,72.44,70 to 80%,normal
2025-08-31 16:09:30,Z3-Produce,temperature,9.24,8 to 12 °C,normal
2025-08-31 16:09:30,Z3-Produce,humidity,87.56,80 to 95%,normal
2025-08-31 16:09:30,Z4-Pharma,temperature,-2.63,-5 to -2 °C,normal
2025-08-31 16:09:30,Z4-Pharma,humidity,50.07,50 to 60%,normal
2025-08-31 16:09:32,Z1-Freezer,temperature,-21.2,-22 to -18 °C,normal
2025-08-31 16:09:32,Z1-Freezer,humidity,69.59,50 to 70%,normal
2025-08-31 16:09:32,Z2-Chiller,temperature,3.79,2 to 4 °C,normal
2025-08-31 16:09:32,Z2-Chiller,humidity,76.89,70 to 80%,normal
2025-08-31 16:09:32,Z3-Produce,temperature,9.0,8 to 12 °C,normal
2025-08-31 16:09:32,Z3-Produce,humidity,92.69,80 to 95%,normal
2025-08-31 16:09:32,Z4-Pharma,temperature,-2.77,-5 to -2 °C,normal
2025-08-31 16:09:32,Z4-Pharma,humidity,52.01,50 to 60%,normal
2025-08-31 16:09:34,Z1-Freezer,temperature,-21.42,-22 to -18 °C,normal
2025-08-31 16:09:34,Z1-Freezer,humidity,55.1,50 to 70%,normal
2025-08-31 16:09:34,Z2-Chiller,temperature,2.69,2 to 4 °C,normal
2025-08-31 16:09:34,Z2-Chiller,humidity,71.44,70 to 80%,normal
2025-08-31 16:09:34,Z3-Produce,temperature,11.01,8 to 12 °C,normal
2025-08-31 16:09:34,Z3-Produce,humidity,85.89,80 to 95%,normal
2025-08-31 16:09:34,Z4-Pharma,temperature,-5.0,-5 to -2 °C,normal
2025-08-31 16:09:34,Z4-Pharma,humidity,53.74,50 to 60%,normal
2025-08-31 16:09:36,Z1-Freezer,temperature,-19.37,-22 to -18 °C,normal
2025-08-31 16:09:36,Z1-Freezer,humidity,64.5,50 to 70%,normal
2025-08-31 16:09:36,Z2-Chiller,temperature,2.33,2 to 4 °C,normal
2025-08-31 16:09:36,Z2-Chiller,humidity,73.7,70 to 80%,normal
2025-08-31 16:09:36,Z3-Produce,temperature,8.81,8 to 12 °C,normal
2025-08-31 16:09:36,Z3-Produce,humidity,89.58,80 to 95%,normal
2025-08-31 16:09:36,Z4-Pharma,temperature,-4.33,-5 to -2 °C,normal
2025-08-31 16:09:36,Z4-Pharma,humidity,59.14,50 to 60%,normal
2025-08-31 16:09:38,Z1-Freezer,temperature,-18.67,-22 to -18 °C,normal
2025-08-31 16:09:38,Z1-Freezer,humidity,63.43,50 to 70%,normal
2025-08-31 16:09:38,Z2-Chiller,temperature,3.98,2 to 4 °C,alert
2025-08-31 16:09:38,Z2-Chiller,humidity,69.28,70 to 80%,alert
2025-08-31 16:09:38,Z3-Produce,temperature,6.38,8 to 12 °C,alert
2025-08-31 16:09:38,Z3-Produce,humidity,93.86,80 to 95%,alert
2025-08-31 16:09:38,Z4-Pharma,temperature,-4.57,-5 to -2 °C,normal
2025-08-31 16:09:38,Z4-Pharma,humidity,53.03,50 to 60%,normal
2025-08-31 16:09:40,Z1-Freezer,temperature,-20.35,-22 to -18 °C,normal
2025-08-31 16:09:40,Z1-Freezer,humidity,60.51,50 to 70%,normal
2025-08-31 16:09:40,Z2-Chiller,temperature,2.14,2 to 4 °C,normal
2025-08-31 16:09:40,Z2-Chiller,humidity,72.11,70 to 80%,normal
2025-08-31 16:09:40,Z3-Produce,temperature,10.39,8 to 12 °C,normal
2025-08-31 16:09:40,Z3-Produce,humidity,93.08,80 to 95%,normal
2025-08-31 16:09:40,Z4-Pharma,temperature,-4.3,-5 to -2 °C,normal
2025-08-31 16:09:40,Z4-Pharma,humidity,59.3,50 to 60%,normal
2025-08-31 16:09:42,Z1-Freezer,temperature,-21.56,-22 to -18 °C,normal
2025-08-31 16:09:42,Z1-Freezer,humidity,64.16,50 to 70%,normal
2025-08-31 16:09:42,Z2-Chiller,temperature,3.81,2 to 4 °C,normal
2025-08-31 16:09:42,Z2-Chiller,humidity,70.77,70 to 80%,normal
2025-08-31 16:09:42,Z3-Produce,temperature,11.19,8 to 12 °C,normal
2025-08-31 16:09:42,Z3-Produce,humidity,90.38,80 to 95%,normal
2025-08-31 16:09:42,Z4-Pharma,temperature,-1.83,-5 to -2 °C,alert
2025-08-31 16:09:42,Z4-Pharma,humidity,59.1,50 to 60%,alert
2025-08-31 16:09:44,Z1-Freezer,temperature,-19.37,-22 to -18 °C,normal
2025-08-31 16:09:44,Z1-Freezer,humidity,66.03,50 to 70%,normal
2025-08-31 16:09:44,Z2-Chiller,temperature,2.45,2 to 4 °C,normal
2025-08-31 16:09:44,Z2-Chiller,humidity,74.93,70 to 80%,normal
2025-08-31 16:09:44,Z3-Produce,temperature,8.11,8 to 12 °C,normal
2025-08-31 16:09:44,Z3-Produce,humidity,86.67,80 to 95%,normal
2025-08-31 16:09:44,Z4-Pharma,temperature,-3.62,-5 to -2 °C,normal
2025-08-31 16:09:44,Z4-Pharma,humidity,57.53,50 to 60%,normal
2025-08-31 16:09:46,Z1-Freezer,temperature,-19.61,-22 to -18 °C,normal
2025-08-31 16:09:46,Z1-Freezer,humidity,50.66,50 to 70%,normal
2025-08-31 16:09:46,Z2-Chiller,temperature,2.53,2 to 4 °C,normal
2025-08-31 16:09:46,Z2-Chiller,humidity,70.93,70 to 80%,normal
2025-08-31 16:09:46,Z3-Produce,temperature,14.6,8 to 12 °C,alert
2025-08-31 16:09:46,Z3-Produce,humidity,93.93,80 to 95%,alert
2025-08-31 16:09:46,Z4-Pharma,temperature,-2.15,-5 to -2 °C,normal
2025-08-31 16:09:46,Z4-Pharma,humidity,50.08,50 to 60%,normal
2025-08-31 16:09:48,Z1-Freezer,temperature,-21.63,-22 to -18 °C,normal
2025-08-31 16:09:48,Z1-Freezer,humidity,59.0,50 to 70%,normal
2025-08-31 16:09:48,Z2-Chiller,temperature,3.01,2 to 4 °C,normal
2025-08-31 16:09:48,Z2-Chiller,humidity,78.52,70 to 80%,normal
2025-08-31 16:09:48,Z3-Produce,temperature,6.66,8 to 12 °C,alert
2025-08-31 16:09:48,Z3-Produce,humidity,90.45,80 to 95%,alert
2025-08-31 16:09:48,Z4-Pharma,temperature,-2.22,-5 to -2 °C,normal
2025-08-31 16:09:48,Z4-Pharma,humidity,52.9,50 to 60%,normal
2025-08-31 16:09:50,Z1-Freezer,temperature,-19.03,-22 to -18 °C,normal
2025-08-31 16:09:50,Z1-Freezer,humidity,55.51,50 to 70%,normal
2025-08-31 16:09:50,Z2-Chiller,temperature,2.84,2 to 4 °C,alert
2025-08-31 16:09:50,Z2-Chiller,humidity,82.54,70 to 80%,alert
2025-08-31 16:09:50,Z3-Produce,temperature,14.63,8 to 12 °C,alert
2025-08-31 16:09:50,Z3-Produce,humidity,88.79,80 to 95%,alert
2025-08-31 16:09:50,Z4-Pharma,temperature,-2.52,-5 to -2 °C,normal
2025-08-31 16:09:50,Z4-Pharma,humidity,53.77,50 to 60%,normal
2025-08-31 16:09:52,Z1-Freezer,temperature,-18.02,-22 to -18 °C,normal
2025-08-31 16:09:52,Z1-Freezer,humidity,67.79,50 to 70%,normal
2025-08-31 16:09:52,Z2-Chiller,temperature,1.44,2 to 4 °C,alert
2025-08-31 16:09:52,Z2-Chiller,humidity,79.58,70 to 80%,alert
2025-08-31 16:09:52,Z3-Produce,temperature,12.29,8 to 12 °C,alert
2025-08-31 16:09:52,Z3-Produce,humidity,87.43,80 to 95%,alert
2025-08-31 16:09:52,Z4-Pharma,temperature,-2.48,-5 to -2 °C,normal
2025-08-31 16:09:52,Z4-Pharma,humidity,54.47,50 to 60%,normal
2025-08-31 16:09:54,Z1-Freezer,temperature,-16.01,-22 to -18 °C,alert
2025-08-31 16:09:54,Z1-Freezer,humidity,65.2,50 to 70%,alert
2025-08-31 16:09:54,Z2-Chiller,temperature,0.46,2 to 4 °C,alert
2025-08-31 16:09:54,Z2-Chiller,humidity,78.44,70 to 80%,alert
2025-08-31 16:09:54,Z3-Produce,temperature,12.99,8 to 12 °C,alert
2025-08-31 16:09:54,Z3-Produce,humidity,88.56,80 to 95%,alert
2025-08-31 16:09:54,Z4-Pharma,temperature,-3.7,-5 to -2 °C,normal
2025-08-31 16:09:54,Z4-Pharma,humidity,50.27,50 to 60%,normal
2025-08-31 16:09:56,Z1-Freezer,temperature,-15.36,-22 to -18 °C,alert
2025-08-31 16:09:56,Z1-Freezer,humidity,65.79,50 to 70%,alert
2025-08-31 16:09:56,Z2-Chiller,temperature,2.29,2 to 4 °C,normal
2025-08-31 16:09:56,Z2-Chiller,humidity,71.01,70 to 80%,normal
2025-08-31 16:09:56,Z3-Produce,temperature,10.71,8 to 12 °C,normal
2025-08-31 16:09:56,Z3-Produce,humidity,88.88,80 to 95%,normal
2025-08-31 16:09:56,Z4-Pharma,temperature,-4.6,-5 to -2 °C,normal
2025-08-31 16:09:56,Z4-Pharma,humidity,53.27,50 to 60%,normal
2025-08-31 16:09:58,Z1-Freezer,temperature,-21.17,-22 to -18 °C,normal
2025-08-31 16:09:58,Z1-Freezer,humidity,53.03,50 to 70%,normal
2025-08-31 16:09:58,Z2-Chiller,temperature,2.76,2 to 4 °C,normal
2025-08-31 16:09:58,Z2-Chiller,humidity,77.96,70 to 80%,normal
2025-08-31 16:09:58,Z3-Produce,temperature,10.33,8 to 12 °C,normal
2025-08-31 16:09:58,Z3-Produce,humidity,83.94,80 to 95%,normal
2025-08-31 16:09:58,Z4-Pharma,temperature,-2.21,-5 to -2 °C,normal
2025-08-31 16:09:58,Z4-Pharma,humidity,56.68,50 to 60%,normal
2025-08-31 16:10:00,Z1-Freezer,temperature,-22.52,-22 to -18 °C,alert
2025-08-31 16:10:00,Z1-Freezer,humidity,56.37,50 to 70%,alert
2025-08-31 16:10:00,Z2-Chiller,temperature,2.4,2 to 4 °C,normal
2025-08-31 16:10:00,Z2-Chiller,humidity,72.77,70 to 80%,normal
2025-08-31 16:10:00,Z3-Produce,temperature,10.35,8 to 12 °C,normal
2025-08-31 16:10:00,Z3-Produce,humidity,90.62,80 to 95%,normal
2025-08-31 16:10:00,Z4-Pharma,temperature,-3.95,-5 to -2 °C,normal
2025-08-31 16:10:00,Z4-Pharma,humidity,58.34,50 to 60%,normal
2025-08-31 16:10:02,Z1-Freezer,temperature,-21.11,-22 to -18 °C,normal
2025-08-31 16:10:02,Z1-Freezer,humidity,61.64,50 to 70%,normal
2025-08-31 16:10:02,Z2-Chiller,temperature,2.73,2 to 4 °C,normal
2025-08-31 16:10:02,Z2-Chiller,humidity,77.5,70 to 80%,normal
2025-08-31 16:10:02,Z3-Produce,temperature,9.73,8 to 12 °C,normal
2025-08-31 16:10:02,Z3-Produce,humidity,83.8,80 to 95%,normal
2025-08-31 16:10:02,Z4-Pharma,temperature,-3.06,-5 to -2 °C,normal
2025-08-31 16:10:02,Z4-Pharma,humidity,54.98,50 to 60%,normal
2025-08-31 16:10:04,Z1-Freezer,temperature,-21.87,-22 to -18 °C,normal
2025-08-31 16:10:04,Z1-Freezer,humidity,69.18,50 to 70%,normal
2025-08-31 16:10:04,Z2-Chiller,temperature,3.21,2 to 4 °C,normal
2025-08-31 16:10:04,Z2-Chiller,humidity,70.1,70 to 80%,normal
2025-08-31 16:10:04,Z3-Produce,temperature,8.99,8 to 12 °C,alert
2025-08-31 16:10:04,Z3-Produce,humidity,97.65,80 to 95%,alert
2025-08-31 16:10:04,Z4-Pharma,temperature,-3.42,-5 to -2 °C,normal
2025-08-31 16:10:04,Z4-Pharma,humidity,55.4,50 to 60%,normal
2025-08-31 16:10:06,Z1-Freezer,temperature,-21.88,-22 to -18 °C,normal
2025-08-31 16:10:06,Z1-Freezer,humidity,51.1,50 to 70%,normal
2025-08-31 16:10:06,Z2-Chiller,temperature,3.18,2 to 4 °C,normal
2025-08-31 16:10:06,Z2-Chiller,humidity,77.12,70 to 80%,normal
2025-08-31 16:10:06,Z3-Produce,temperature,8.06,8 to 12 °C,normal
2025-08-31 16:10:06,Z3-Produce,humidity,81.03,80 to 95%,normal
2025-08-31 16:10:06,Z4-Pharma,temperature,-2.91,-5 to -2 °C,normal
2025-08-31 16:10:06,Z4-Pharma,humidity,52.47,50 to 60%,normal
2025-08-31 16:10:08,Z1-Freezer,temperature,-20.4,-22 to -18 °C,normal
2025-08-31 16:10:08,Z1-Freezer,humidity,61.1,50 to 70%,normal
2025-08-31 16:10:08,Z2-Chiller,temperature,3.74,2 to 4 °C,normal
2025-08-31 16:10:08,Z2-Chiller,humidity,78.31,70 to 80%,normal
2025-08-31 16:10:08,Z3-Produce,temperature,8.95,8 to 12 °C,normal
2025-08-31 16:10:08,Z3-Produce,humidity,93.21,80 to 95%,normal
2025-08-31 16:10:08,Z4-Pharma,temperature,-4.3,-5 to -2 °C,normal
2025-08-31 16:10:08,Z4-Pharma,humidity,57.59,50 to 60%,normal
2025-08-31 16:10:10,Z1-Freezer,temperature,-20.85,-22 to -18 °C,normal
2025-08-31 16:10:10,Z1-Freezer,humidity,59.38,50 to 70%,normal
2025-08-31 16:10:10,Z2-Chiller,temperature,3.35,2 to 4 °C,normal
2025-08-31 16:10:10,Z2-Chiller,humidity,73.73,70 to 80%,normal
2025-08-31 16:10:10,Z3-Produce,temperature,8.31,8 to 12 °C,normal
2025-08-31 16:10:10,Z3-Produce,humidity,89.27,80 to 95%,normal
2025-08-31 16:10:10,Z4-Pharma,temperature,-3.63,-5 to -2 °C,normal
2025-08-31 16:10:10,Z4-Pharma,humidity,50.4,50 to 60%,normal
2025-08-31 16:10:12,Z1-Freezer,temperature,-21.18,-22 to -18 °C,normal
2025-08-31 16:10:12,Z1-Freezer,humidity,60.71,50 to 70%,normal
2025-08-31 16:10:12,Z2-Chiller,temperature,6.18,2 to 4 °C,alert
2025-08-31 16:10:12,Z2-Chiller,humidity,71.34,70 to 80%,alert
2025-08-31 16:10:12,Z3-Produce,temperature,8.26,8 to 12 °C,normal
2025-08-31 16:10:12,Z3-Produce,humidity,87.42,80 to 95%,normal
2025-08-31 16:10:12,Z4-Pharma,temperature,-4.12,-5 to -2 °C,normal
2025-08-31 16:10:12,Z4-Pharma,humidity,59.94,50 to 60%,normal
2025-08-31 16:10:14,Z1-Freezer,temperature,-19.42,-22 to -18 °C,normal
2025-08-31 16:10:14,Z1-Freezer,humidity,52.58,50 to 70%,normal
2025-08-31 16:10:14,Z2-Chiller,temperature,2.42,2 to 4 °C,normal
2025-08-31 16:10:14,Z2-Chiller,humidity,74.24,70 to 80%,normal
2025-08-31 16:10:14,Z3-Produce,temperature,10.52,8 to 12 °C,normal
2025-08-31 16:10:14,Z3-Produce,humidity,89.85,80 to 95%,normal
2025-08-31 16:10:14,Z4-Pharma,temperature,-3.89,-5 to -2 °C,normal
2025-08-31 16:10:14,Z4-Pharma,humidity,50.17,50 to 60%,normal
2025-08-31 16:10:16,Z1-Freezer,temperature,-20.22,-22 to -18 °C,normal
2025-08-31 16:10:16,Z1-Freezer,humidity,59.35,50 to 70%,normal
2025-08-31 16:10:16,Z2-Chiller,temperature,2.67,2 to 4 °C,alert
2025-08-31 16:10:16,Z2-Chiller,humidity,69.77,70 to 80%,alert
2025-08-31 16:10:16,Z3-Produce,temperature,10.8,8 to 12 °C,normal
2025-08-31 16:10:16,Z3-Produce,humidity,82.46,80 to 95%,normal
2025-08-31 16:10:16,Z4-Pharma,temperature,-2.14,-5 to -2 °C,normal
2025-08-31 16:10:16,Z4-Pharma,humidity,56.65,50 to 60%,normal
2025-08-31 16:10:18,Z1-Freezer,temperature,-19.68,-22 to -18 °C,normal
2025-08-31 16:10:18,Z1-Freezer,humidity,62.22,50 to 70%,normal
2025-08-31 16:10:18,Z2-Chiller,temperature,3.27,2 to 4 °C,normal
2025-08-31 16:10:18,Z2-Chiller,humidity,78.71,70 to 80%,normal
2025-08-31 16:10:18,Z3-Produce,temperature,9.97,8 to 12 °C,normal
2025-08-31 16:10:18,Z3-Produce,humidity,94.39,80 to 95%,normal
2025-08-31 16:10:18,Z4-Pharma,temperature,-3.43,-5 to -2 °C,normal
2025-08-31 16:10:18,Z4-Pharma,humidity,57.06,50 to 60%,normal
2025-08-31 16:10:20,Z1-Freezer,temperature,-19.29,-22 to -18 °C,normal
2025-08-31 16:10:20,Z1-Freezer,humidity,56.46,50 to 70%,normal
2025-08-31 16:10:20,Z2-Chiller,temperature,3.66,2 to 4 °C,normal
2025-08-31 16:10:20,Z2-Chiller,humidity,72.59,70 to 80%,normal
